item_id,timestamp,target_value,ao,jaw,teeth,lips,fdbb,price_peak_bellow,ao_peak_bellow
SPX500_D1_8510222100,1985-10-22 21:00:00,0.0,0.0050840636,183.6796685871,183.7062289721,185.2513128595,0.0,0,0
SPX500_D1_8510232100,1985-10-23 21:00:00,0.0,0.0055089329,183.6616171573,184.1217003506,185.7010502876,0.0,0,0
SPX500_D1_8510242100,1985-10-24 21:00:00,-10.0,0.0057639106,183.7895696837,184.6027378068,185.9698402301,0.0,0,0
SPX500_D1_8510252100,1985-10-25 21:00:00,0.0,0.005916345,183.9911412465,184.9648955809,186.3278721841,0.0,0,0
SPX500_D1_8510282200,1985-10-28 22:00:00,0.0,0.0060134593,184.2248996121,185.2249086333,186.7752977473,0.0,0,0
SPX500_D1_8510292200,1985-10-29 22:00:00,0.0,0.006198,184.5129842573,185.5417950542,187.2062381978,0.0,0,0
SPX500_D1_8510302200,1985-10-30 22:00:00,0.0,0.0062857539,184.7427546991,185.9196956724,187.3479905582,0.0,0,0
SPX500_D1_8510312200,1985-10-31 22:00:00,0.0,0.0062364245,184.9198504915,186.2959837133,187.3473924466,0.0,0,0
SPX500_D1_8511012200,1985-11-01 22:00:00,0.0,0.0066795466,185.1383235306,186.4983607492,187.6319139573,0.0,0,0
SPX500_D1_8511042200,1985-11-04 22:00:00,-13.0,0.0074977406,185.4019140282,186.6041906555,188.0285311658,0.0,0,0
SPX500_D1_8511052200,1985-11-05 22:00:00,0.0,0.0079471342,185.6733052568,186.8749168236,188.3728249327,0.0,0,0
SPX500_D1_8511062200,1985-11-06 22:00:00,0.0,0.0083781346,185.845743314,187.2174272206,188.7882599461,0.0,0,0
SPX500_D1_8511072200,1985-11-07 22:00:00,0.0,0.008825703,185.9610707514,187.5339988181,189.2926079569,0.0,0,0
SPX500_D1_8511082200,1985-11-08 22:00:00,0.0,0.009253474,186.177142232,187.8984989658,189.7760863655,0.0,0,0
SPX500_D1_8511112200,1985-11-11 22:00:00,0.0,0.0100174244,186.4415928296,188.3249365951,190.3048690924,0.0,0,0
SPX500_D1_8511122200,1985-11-12 22:00:00,0.0,0.0112024064,186.6960856888,188.7480695207,190.7558952739,0.0,0,0
SPX500_D1_8511132200,1985-11-13 22:00:00,0.0,0.0120201324,186.9848483282,189.2070608306,191.2547162191,0.0,0,0
SPX500_D1_8511142200,1985-11-14 22:00:00,0.0,0.0129791071,187.3175523029,189.6261782268,192.1027729753,0.0,0,0
SPX500_D1_8511152200,1985-11-15 22:00:00,-17.0,0.0139264749,187.655432895,190.0791559484,193.2452183803,0.0,0,0
SPX500_D1_8511182200,1985-11-18 22:00:00,0.0,0.0140772712,188.0219380569,190.7561364549,194.0981747042,0.0,0,0
SPX500_D1_8511192200,1985-11-19 22:00:00,-15.0,0.013735382,188.3710197449,191.638494398,194.8855397634,0.0,0,0
SPX500_D1_8511202200,1985-11-20 22:00:00,0.0,0.0134873309,188.7463259183,192.3724325983,195.6564318107,0.0,0,0
SPX500_D1_8511212200,1985-11-21 22:00:00,0.0,0.0133963477,189.2654546938,193.0802535235,196.1471454486,0.0,0,0
SPX500_D1_8511222200,1985-11-22 22:00:00,-10.0,0.0133824006,189.9231120251,193.787721833,196.6707163588,0.0,0,0
SPX500_D1_8511252200,1985-11-25 22:00:00,0.0,0.0133459886,190.5067187924,194.3280066039,197.1085730871,0.0,0,0
SPX500_D1_8511262200,1985-11-26 22:00:00,0.0,0.0130956443,191.0858173468,194.8826307784,197.7278584697,0.0,0,0
SPX500_D1_8511272200,1985-11-27 22:00:00,0.0,0.0130862839,191.6746006278,195.3798019311,198.4882867757,0.0,0,0
SPX500_D1_8511292200,1985-11-29 22:00:00,-15.0,0.0129682958,192.1696313488,195.9829516897,198.9506294206,0.0,0,0
SPX500_D1_8512022200,1985-12-02 22:00:00,0.0,0.0121189316,192.6769673989,196.6763327285,199.2875035365,0.0,0,0
SPX500_D1_8512032200,1985-12-03 22:00:00,0.0,0.0113748721,193.1525852913,197.1917911375,199.7620028292,0.0,0,0
SPX500_D1_8512042200,1985-12-04 22:00:00,0.0,0.0112566032,193.6950787304,197.6221922453,200.3416022633,0.0,0,0
SPX500_D1_8512052200,1985-12-05 22:00:00,-21.0,0.0114750285,194.2977649819,198.1269182146,200.5122818107,0.0,0,0
SPX500_D1_8512062200,1985-12-06 22:00:00,0.0,0.0109025922,194.7979369064,198.6935534378,200.5178254485,0.0,0,0
SPX500_D1_8512092200,1985-12-09 22:00:00,0.0,0.0109515472,195.2469417597,199.0062342581,200.9232603588,0.0,0,0
SPX500_D1_8512102200,1985-12-10 22:00:00,-15.0,0.0114080079,195.7402539321,199.1979549758,201.7036082871,0.0,0,0
SPX500_D1_8512112200,1985-12-11 22:00:00,0.0,0.0115354968,196.2725420911,199.6163356038,201.9958866297,0.0,0,0
SPX500_D1_8512122200,1985-12-12 22:00:00,-18.0,0.0113114084,196.6511926995,200.2674186534,202.3597093037,0.0,0,0
SPX500_D1_8512132200,1985-12-13 22:00:00,0.0,0.0120513026,196.9503317226,200.6296163217,202.772767443,0.0,0,0
SPX500_D1_8512162200,1985-12-16 22:00:00,0.0,0.0133652243,197.3806908209,201.0277892815,203.3032139544,0.0,0,0
SPX500_D1_8512172200,1985-12-17 22:00:00,0.0,0.0145571329,197.9533299885,201.4524406213,203.9905711635,0.0,0,0
SPX500_D1_8512182200,1985-12-18 22:00:00,0.0,0.0151228765,198.3542276817,201.9490105436,204.8964569308,0.0,0,0
SPX500_D1_8512192200,1985-12-19 22:00:00,0.0,0.0151284928,198.7742870908,202.5478842257,206.2161655446,0.0,0,0
SPX500_D1_8512202200,1985-12-20 22:00:00,0.0,0.0149274778,199.2089573146,203.2943986975,207.2759324357,0.0,0,0
SPX500_D1_8512232200,1985-12-23 22:00:00,0.0,0.0134928068,199.6871144442,204.3194738603,207.8677459486,0.0,0,0
SPX500_D1_8512242200,1985-12-24 22:00:00,0.0,0.0114773686,200.2296441024,205.2189146277,208.2321967589,0.0,0,0
SPX500_D1_8512262200,1985-12-26 22:00:00,0.0,0.0098753801,200.8673637868,205.8459252993,208.7647574071,0.0,0,0
SPX500_D1_8512272200,1985-12-27 22:00:00,0.0,0.0087872784,201.6848742647,206.3264346369,208.9498059257,0.0,0,0
SPX500_D1_8512302200,1985-12-30 22:00:00,0.0,0.0077008617,202.4410377828,206.8975053073,208.6608447405,0.0,0,0
SPX500_D1_8512312200,1985-12-31 22:00:00,0.0,0.0074314689,203.040573338,207.2465671439,208.4096757924,0.0,0,0
SPX500_D1_8601022200,1986-01-02 22:00:00,0.0,0.0076837321,203.5520676966,207.2788712509,208.4547406339,0.0,0,0
SPX500_D1_8601032200,1986-01-03 22:00:00,0.0,0.0079779768,204.116908643,207.2946373445,208.7507925072,0.0,0,0
SPX500_D1_8601062200,1986-01-06 22:00:00,0.0,0.0079759175,204.5456079782,207.4621826764,209.2296340057,0.0,0,0
SPX500_D1_8601072200,1986-01-07 22:00:00,0.0,0.0080735935,204.7732535183,207.7712848419,209.4047072046,0.0,0,0
SPX500_D1_8601082200,1986-01-08 22:00:00,0.0,0.0074323113,204.9756955554,208.1929992367,209.5627657637,0.0,0,0
SPX500_D1_8601092200,1986-01-09 22:00:00,0.0,0.0058524134,205.2571805127,208.4319993321,209.7412126109,0.0,0,0
SPX500_D1_8601102200,1986-01-10 22:00:00,0.0,0.0042578196,205.6170127809,208.6523744156,210.2379700887,0.0,0,0
SPX500_D1_8601132200,1986-01-13 22:00:00,0.0,0.0026162833,206.042242567,208.8777026136,210.396376071,0.0,0,0
SPX500_D1_8601142200,1986-01-14 22:00:00,0.0,0.000620034,206.3547623695,209.2961147869,209.5651008568,0.0,0,0
SPX500_D1_8601152200,1986-01-15 22:00:00,0.0,-0.0008291925,206.6501652642,209.5128504386,208.9070806854,0.0,0,0
SPX500_D1_8601162200,1986-01-16 22:00:00,0.0,-0.000506539,206.9428448592,209.1037441337,208.3606645483,0.0,0,0
SPX500_D1_8601172200,1986-01-17 22:00:00,0.0,-0.0001199069,207.3491644855,208.750151117,208.0315316387,0.0,0,0
SPX500_D1_8601202200,1986-01-20 22:00:00,0.0,0.0,207.6323056789,208.4282572274,207.9162253109,0.0,0,0
SPX500_D1_8601212200,1986-01-21 22:00:00,0.0,-0.0002577391,207.525205242,208.214100074,208.0119802488,0.0,0,0
SPX500_D1_8601222200,1986-01-22 22:00:00,0.0,-0.0013237969,207.429035608,208.1192125647,208.108584199,0.0,0,0
SPX500_D1_8601232200,1986-01-23 22:00:00,489.0,-0.0029222753,207.3325713305,208.1536859941,207.9918673592,1.0,0,0
SPX500_D1_8601242200,1986-01-24 22:00:00,0.0,-0.0039504703,207.2850658435,208.1963502449,207.6764938874,0.0,0,0
SPX500_D1_8601272200,1986-01-27 22:00:00,0.0,-0.0042807526,207.2981377017,208.1124314643,207.0851951099,0.0,0,0
SPX500_D1_8601282200,1986-01-28 22:00:00,0.0,-0.0038066007,207.3825117247,207.9002525312,206.3711560879,0.0,0,0
SPX500_D1_8601292200,1986-01-29 22:00:00,-26.0,-0.0020926148,207.4680877459,207.5027209648,206.1649248703,0.0,0,0
SPX500_D1_8601302200,1986-01-30 22:00:00,0.0,-0.000149205,207.4724656116,207.0042558442,206.3439398963,0.0,0,0
SPX500_D1_8601312200,1986-01-31 22:00:00,0.0,0.0013998035,207.391122103,206.7962238637,206.797151917,0.0,0,0
SPX500_D1_8602032200,1986-02-03 22:00:00,0.0,0.0030507002,207.185651172,206.8291958807,207.6547215336,0.0,0,0
SPX500_D1_8602042200,1986-02-04 22:00:00,0.0,0.004294606,206.9032933895,207.0517963956,208.1927772269,0.0,0,0
SPX500_D1_8602052200,1986-02-05 22:00:00,0.0,0.0045956838,206.7830400519,207.5559468462,208.7152217815,0.0,0,0
SPX500_D1_8602062200,1986-02-06 22:00:00,0.0,0.0054130354,206.8043446633,207.9045784904,209.5501774252,0.0,0,0
SPX500_D1_8602072200,1986-02-07 22:00:00,0.0,0.0060109788,206.9432412276,208.2671311791,210.1791419402,0.0,0,0
SPX500_D1_8602102200,1986-02-10 22:00:00,0.0,0.0065867381,207.2618380563,208.8449897817,210.5673135521,0.0,0,0
SPX500_D1_8602112200,1986-02-11 22:00:00,-11.0,0.0073717494,207.4990043596,209.326241059,211.1288508417,0.0,0,0
SPX500_D1_8602122200,1986-02-12 22:00:00,0.0,0.0081289135,207.7533117166,209.6754609266,211.5430806734,0.0,0,0
SPX500_D1_8602132200,1986-02-13 22:00:00,0.0,0.0086692904,208.1484415845,210.1379033108,212.3054645387,0.0,0,0
SPX500_D1_8602142200,1986-02-14 22:00:00,0.0,0.0098916204,208.4981768473,210.520665397,213.065371631,0.0,0,0
SPX500_D1_8602182200,1986-02-18 22:00:00,0.0,0.0111309396,208.7767786282,211.1249572223,213.5932973048,0.0,0,0
SPX500_D1_8602192200,1986-02-19 22:00:00,-32.0,0.0123212102,209.1304879645,211.7474625695,214.1536378438,0.0,0,0
SPX500_D1_8602202200,1986-02-20 22:00:00,0.0,0.0134204507,209.4435273519,212.2421547483,215.020910275,0.0,0,0
SPX500_D1_8602212200,1986-02-21 22:00:00,0.0,0.0150372287,209.8982560171,212.7612604048,216.18772822,0.0,0,0
SPX500_D1_8602242200,1986-02-24 22:00:00,0.0,0.0162383106,210.375697862,213.4773528542,217.219182576,0.0,0,0
SPX500_D1_8602252200,1986-02-25 22:00:00,0.0,0.0165564712,210.7856441803,214.3995587474,217.9193460608,0.0,0,0
SPX500_D1_8602262200,1986-02-26 22:00:00,0.0,0.0167591242,211.2171330895,215.267738904,219.0194768487,0.0,0,0
SPX500_D1_8602272200,1986-02-27 22:00:00,0.0,0.0172826055,211.7765843903,215.949271541,220.0755814789,0.0,0,0
SPX500_D1_8602282200,1986-02-28 22:00:00,0.0,0.017362403,212.4749240526,216.8831125984,220.7634651831,0.0,0,0
SPX500_D1_8603032200,1986-03-03 22:00:00,0.0,0.0168846474,213.157237587,217.8102235236,221.3847721465,0.0,0,0
SPX500_D1_8603042200,1986-03-04 22:00:00,-34.0,0.0166738508,213.7389885418,218.5233205831,222.1368177172,0.0,0,0
SPX500_D1_8603052200,1986-03-05 22:00:00,0.0,0.0157440806,214.4836817309,219.1916555102,223.0434541738,0.0,0,0
SPX500_D1_8603062200,1986-03-06 22:00:00,0.0,0.0148705665,215.2387831362,219.9358235715,223.567763339,0.0,0,0
SPX500_D1_8603072200,1986-03-07 22:00:00,0.0,0.0136711227,215.8754152027,220.777595625,223.9812106712,0.0,0,0
SPX500_D1_8603102200,1986-03-10 22:00:00,0.0,0.0129592162,216.490383264,221.3885211719,223.839968537,0.0,0,0
SPX500_D1_8603112200,1986-03-11 22:00:00,0.0,0.0130260496,217.1561230129,221.9193310254,224.0349748296,0.0,0,0
SPX500_D1_8603122200,1986-03-12 22:00:00,-30.0,0.0148490843,217.8879597042,222.0887896472,224.3049798637,0.0,0,0
SPX500_D1_8603132200,1986-03-13 22:00:00,0.0,0.0159600254,218.4861935732,222.4295659413,224.6779838909,0.0,0,0
SPX500_D1_8603142200,1986-03-14 22:00:00,0.0,0.0175138078,219.0361017598,222.7989951987,225.5813871127,0.0,0,0
SPX500_D1_8603172200,1986-03-17 22:00:00,0.0,0.0190489161,219.3621708552,223.2203707988,227.1031096902,0.0,0,0
SPX500_D1_8603182200,1986-03-18 22:00:00,0.0,0.019752211,219.781619251,223.967199449,228.1984877522,0.0,0,0
SPX500_D1_8603192200,1986-03-19 22:00:00,0.0,0.0194329272,220.2126485394,225.1200495179,229.4717902017,0.0,0,0
SPX500_D1_8603202200,1986-03-20 22:00:00,0.0,0.0194143,220.670906344,226.0525433281,230.6014321614,0.0,0,0
SPX500_D1_8603212200,1986-03-21 22:00:00,-40.99999999999999,0.0185072288,221.326605856,227.1166004121,231.5481457291,0.0,0,0
SPX500_D1_8603242200,1986-03-24 22:00:00,0.0,0.0171967237,222.2391746363,228.1170253606,232.4035165833,0.0,0,0
SPX500_D1_8603252200,1986-03-25 22:00:00,0.0,0.0159036757,223.0346227412,229.0192721905,233.1918132666,0.0,0,0
SPX500_D1_8603262200,1986-03-26 22:00:00,0.0,0.0149095994,223.9215748381,229.8699881667,233.6174506133,0.0,0,0
SPX500_D1_8603272200,1986-03-27 22:00:00,0.0,0.0144751825,224.7829921582,230.6793646459,233.7189604906,0.0,0,0
SPX500_D1_8603312200,1986-03-31 22:00:00,0.0,0.0144307205,225.5946850691,231.2594440651,233.8701683925,0.0,0,0
SPX500_D1_8604012200,1986-04-01 22:00:00,0.0,0.0142878806,226.3816323715,231.617638557,234.346134714,0.0,0,0
SPX500_D1_8604022200,1986-04-02 22:00:00,0.0,0.0134498424,227.148045266,231.9748087374,235.2179077712,0.0,0,0
SPX500_D1_8604032200,1986-04-03 22:00:00,0.0,0.0119440322,227.7766571686,232.5092076452,235.968326217,0.0,0,0
SPX500_D1_8604042200,1986-04-04 22:00:00,0.0,0.0086563262,228.2649912326,233.2836816895,236.1416609736,0.0,0,0
SPX500_D1_8604072200,1986-04-07 22:00:00,250.0,0.0046019085,228.7426842147,233.9944714784,235.8243287789,1.0,0,0
SPX500_D1_8604082200,1986-04-08 22:00:00,0.0,0.0023148779,229.3201700443,234.3495375436,235.5084630231,0.0,0,0
SPX500_D1_8604092200,1986-04-09 22:00:00,0.0,0.0015052486,230.0420800409,234.3752203506,234.4947704185,0.0,0,0
SPX500_D1_8604102200,1986-04-10 22:00:00,0.0,0.0011165573,230.7288431147,234.3589428068,233.1088163348,0.0,0,0
SPX500_D1_8604112200,1986-04-11 22:00:00,-27.0,0.0024302918,231.1985474905,233.8690749559,232.7200530678,0.0,0,0
SPX500_D1_8604142200,1986-04-14 22:00:00,0.0,0.004690692,231.4567361451,233.0810655864,232.9460424543,0.0,0,0
SPX500_D1_8604152200,1986-04-15 22:00:00,0.0,0.006015659,231.67121798,232.8415573881,233.3858339634,0.0,0,0
SPX500_D1_8604162200,1986-04-16 22:00:00,0.0,0.0072587224,231.5765089047,232.9676127146,234.0066671707,0.0,0,0
SPX500_D1_8604172200,1986-04-17 22:00:00,0.0,0.0088211632,231.2679312966,233.2397861253,234.4963337366,0.0,0,0
SPX500_D1_8604182200,1986-04-18 22:00:00,-17.0,0.0100214962,231.2600135046,233.6460628596,235.0700669893,0.0,0,0
SPX500_D1_8604212200,1986-04-21 22:00:00,0.0,0.0113827348,231.459243235,233.9971800022,236.0860535914,0.0,0,0
SPX500_D1_8604222200,1986-04-22 22:00:00,-42.0,0.0124678879,231.7427629861,234.4181575019,237.3938428731,0.0,0,0
SPX500_D1_8604232200,1986-04-23 22:00:00,0.0,0.0119767001,232.1079350641,235.1346378142,238.4360742985,0.0,0,0
SPX500_D1_8604242200,1986-04-24 22:00:00,-15.0,0.0110793637,232.4423246746,236.0709330874,239.4148594388,0.0,0,0
SPX500_D1_8604252200,1986-04-25 22:00:00,0.0,0.0100698427,232.8209920073,236.8876914515,240.208887551,0.0,0,0
SPX500_D1_8604282100,1986-04-28 21:00:00,0.0,0.0089477628,233.3847618529,237.69298002,240.4171100408,0.0,0,0
SPX500_D1_8604292100,1986-04-29 21:00:00,0.0,0.0077448088,234.0955494027,238.4044825175,240.8116880327,0.0,0,0
SPX500_D1_8604302100,1986-04-30 21:00:00,0.0,0.006455505,234.7501225255,238.7601722028,241.0203504261,0.0,0,0
SPX500_D1_8605012100,1986-05-01 21:00:00,0.0,0.0040473506,235.4101131005,239.2139006775,241.2472803409,0.0,0,0
SPX500_D1_8605022100,1986-05-02 21:00:00,0.0,0.0019362958,236.0235659389,239.5440380928,241.2778242727,0.0,0,0
SPX500_D1_8605052100,1986-05-05 21:00:00,0.0,0.0,236.4255993282,239.8704083312,240.6002594182,0.0,0,0
SPX500_D1_8605062100,1986-05-06 21:00:00,0.0,-0.0013981186,236.8843993799,240.0616072898,239.5222075345,0.0,0,0
SPX500_D1_8605072100,1986-05-07 21:00:00,-32.99999999999999,-0.0021136757,237.2667532738,239.7901563786,238.6847660276,1.0,0,0
SPX500_D1_8605082100,1986-05-08 21:00:00,0.0,-0.0015678698,237.6427722527,239.2176368313,238.1998128221,0.0,0,0
SPX500_D1_8605092100,1986-05-09 21:00:00,-22.0,-0.0011356058,237.9317897717,238.7323072273,238.0138502577,1.0,0,0
SPX500_D1_8605122100,1986-05-12 21:00:00,0.0,-0.0008242783,237.9285751739,238.4232688239,237.5330802061,0.0,0,0
SPX500_D1_8605132100,1986-05-13 21:00:00,0.0,-0.0010433121,237.7194540067,238.2791102209,237.4314641649,0.0,0,0
SPX500_D1_8605142100,1986-05-14 21:00:00,0.0,-0.0007188332,237.5360344677,237.9454714433,237.3311713319,0.0,0,0
SPX500_D1_8605152100,1986-05-15 21:00:00,0.0,-0.0009903789,237.4378779702,237.8304125129,237.4199370655,0.0,0,0
SPX500_D1_8605162100,1986-05-16 21:00:00,0.0,-0.0018680584,237.4249642802,237.7178609488,237.3249496524,0.0,1,0
SPX500_D1_8605192100,1986-05-19 21:00:00,0.0,-0.0032150223,237.2853516432,237.7250033302,237.198959722,0.0,0,0
SPX500_D1_8605202100,1986-05-20 21:00:00,0.0,-0.0040312975,237.2653245938,237.6275029139,236.9061677776,0.0,0,0
SPX500_D1_8605212100,1986-05-21 21:00:00,0.0,-0.0042966185,237.2395303942,237.5109400497,236.193934222,0.0,0,0
SPX500_D1_8605222100,1986-05-22 21:00:00,0.0,-0.0039703144,237.2807203639,237.2889475435,235.5501473776,0.0,0,0
SPX500_D1_8605232100,1986-05-23 21:00:00,0.0,-0.0021248614,237.2548957205,236.7959541005,235.3101179021,0.0,0,0
SPX500_D1_8605272100,1986-05-27 21:00:00,0.0,0.0005266638,237.211826819,236.318334838,235.4760943217,0.0,0,0
SPX500_D1_8605282100,1986-05-28 21:00:00,0.0,0.0036860385,237.098224756,236.0722929832,235.9508754574,0.0,0,0
SPX500_D1_8605292100,1986-05-29 21:00:00,0.0,0.0065345069,236.8095151593,236.0807563603,236.9887003659,0.0,0,0
SPX500_D1_8605302100,1986-05-30 21:00:00,-28.0,0.0091745189,236.5145524548,236.3019118153,238.2019602927,0.0,0,0
SPX500_D1_8606022100,1986-06-02 21:00:00,0.0,0.0102161461,236.3480484198,236.9066728384,239.7765682342,0.0,0,0
SPX500_D1_8606032100,1986-06-03 21:00:00,0.0,0.0103665212,236.3320446952,237.6752137336,241.1822545873,0.0,0,0
SPX500_D1_8606042100,1986-06-04 21:00:00,-37.0,0.0096467519,236.4488104879,238.7251870169,242.5078036699,0.0,0,0
SPX500_D1_8606052100,1986-06-05 21:00:00,0.0,0.008834923,236.8096712196,239.7351636398,243.1632429359,0.0,0,0
SPX500_D1_8606062100,1986-06-06 21:00:00,0.0,0.0078964008,237.2900811258,240.7445181848,243.4485943487,0.0,0,0
SPX500_D1_8606092100,1986-06-09 21:00:00,0.0,0.0069372857,237.9658441161,241.3745784117,243.647875479,0.0,0,0
SPX500_D1_8606102100,1986-06-10 21:00:00,-19.0,0.0054055471,238.6457791841,241.7765061102,243.8253003832,1.0,0,0
SPX500_D1_8606112100,1986-06-11 21:00:00,0.0,0.0040955568,239.3507192468,242.1100678465,244.1102403065,0.0,0,0
SPX500_D1_8606122100,1986-06-12 21:00:00,0.0,0.00308173,239.8456639202,242.4131843656,243.8231922452,0.0,0,0
SPX500_D1_8606132100,1986-06-13 21:00:00,0.0,0.0025210878,240.2106128494,242.7677863199,242.8895537962,0.0,0,0
SPX500_D1_8606162100,1986-06-16 21:00:00,0.0,0.0033545394,240.5363349379,242.7561880299,242.3456430369,0.0,0,0
SPX500_D1_8606172100,1986-06-17 21:00:00,0.0,0.0050272458,240.8439245581,242.3060395262,242.1105144296,0.0,0,0
SPX500_D1_8606182100,1986-06-18 21:00:00,0.0,0.0059357679,241.1828534382,242.0390345854,242.4424115436,0.0,0,0
SPX500_D1_8606192100,1986-06-19 21:00:00,-18.0,0.00667613,241.297633943,241.9304052623,243.1209292349,0.0,0,0
SPX500_D1_8606202100,1986-06-20 21:00:00,0.0,0.0068296877,241.1328159473,242.1603546045,243.4827433879,0.0,0,0
SPX500_D1_8606232100,1986-06-23 21:00:00,0.0,0.0064304191,241.0587531822,242.6196852789,243.5681947103,0.0,0,0
SPX500_D1_8606242100,1986-06-24 21:00:00,0.0,0.0064695925,241.0673106297,242.908474619,243.8395557683,0.0,0,0
SPX500_D1_8606252100,1986-06-25 21:00:00,0.0,0.0073488164,241.275209812,243.0336652917,244.2296446146,0.0,0,0
SPX500_D1_8606262100,1986-06-26 21:00:00,0.0,0.0079698801,241.6259629034,243.2700821302,244.5867156917,0.0,0,0
SPX500_D1_8606272100,1986-06-27 21:00:00,0.0,0.0084917233,241.8801196031,243.5850718639,244.9483725534,0.0,0,0
SPX500_D1_8606302100,1986-06-30 21:00:00,0.0,0.0093791844,242.0362642491,243.8888128809,245.6746980427,0.0,0,0
SPX500_D1_8607012100,1986-07-01 21:00:00,0.0,0.0102643054,242.2584746914,244.2020862708,246.2547584341,0.0,0,0
SPX500_D1_8607022100,1986-07-02 21:00:00,0.0,0.0107707976,242.5301304844,244.749325487,246.8518067473,0.0,0,0
SPX500_D1_8607032100,1986-07-03 21:00:00,0.0,0.0111226556,242.7981973702,245.2275348011,247.6224453979,0.0,0,0
SPX500_D1_8607072100,1986-07-07 21:00:00,0.0,0.0099661293,243.0748744956,245.729092951,248.3549563183,0.0,0,0
SPX500_D1_8607082100,1986-07-08 21:00:00,-50.0,0.0066552563,243.4983456882,246.3510813321,249.1829650546,1.0,0,0
SPX500_D1_8607092100,1986-07-09 21:00:00,0.0,0.0034141652,243.8888575584,246.9678211656,249.7633720437,0.0,0,0
SPX500_D1_8607102100,1986-07-10 21:00:00,-37.99999999999999,-0.000322326,244.3004839,247.6587185199,249.354697635,1.0,0,0
SPX500_D1_8607112100,1986-07-11 21:00:00,0.0,-0.0035687057,244.7931389846,248.2120037049,247.796758108,0.0,0,0
SPX500_D1_8607142100,1986-07-14 21:00:00,0.0,-0.0059369847,245.2925129089,248.1505032418,246.6904064864,0.0,0,0
SPX500_D1_8607152100,1986-07-15 21:00:00,0.0,-0.0074158838,245.8465503774,247.3273153366,245.6623251891,0.0,1,0
SPX500_D1_8607162100,1986-07-16 21:00:00,0.0,-0.0092300262,246.3264311176,246.6945259195,245.0458601513,0.0,0,0
SPX500_D1_8607172100,1986-07-17 21:00:00,0.0,-0.0105367871,246.433628724,246.0514601796,244.062688121,0.0,0,0
SPX500_D1_8607182100,1986-07-18 21:00:00,-42.99999999999999,-0.0120564508,246.0591188221,245.6175276571,242.4221504968,1.0,0,0
SPX500_D1_8607212100,1986-07-21 21:00:00,0.0,-0.0129155967,245.7672635281,244.9315867,240.9227203975,0.0,0,0
SPX500_D1_8607222100,1986-07-22 21:00:00,0.0,-0.0121514122,245.4428586413,243.7976383625,239.904176318,0.0,0,0
SPX500_D1_8607232100,1986-07-23 21:00:00,0.0,-0.0106784102,245.2226387459,242.6885585672,239.1393410544,0.0,0,0
SPX500_D1_8607242100,1986-07-24 21:00:00,0.0,-0.0096317284,244.8308973039,241.8312387463,238.5094728435,0.0,0,0
SPX500_D1_8607252100,1986-07-25 21:00:00,0.0,-0.0083678382,244.1408282805,241.112333903,238.2415782748,0.0,0,0
SPX500_D1_8607282100,1986-07-28 21:00:00,0.0,-0.0075799251,243.4319184128,240.4720421651,238.3352626198,0.0,0,0
SPX500_D1_8607292100,1986-07-29 21:00:00,0.0,-0.0080204263,242.8471554579,240.0592868945,238.3052100959,0.0,0,0
SPX500_D1_8607302100,1986-07-30 21:00:00,-42.99999999999999,-0.0088981058,242.3266050381,239.8906260327,238.4751680767,1.0,0,0
